scoring_id,scoring_timestamp,deployment_id,asset_revision,CRIM,ZN,INDUS,CHAS,RM,AGE,DIS,RAD,TAX,PTRATIO,Bk,LSTAT,NOX,$R-MEDV
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-457,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.669,0.0,18.1,0,5.976,87.9,2.581,24,666,20.2,0.732,19.01,0.741,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-458,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.201,0.0,18.1,0,5.936,80.3,2.779,24,666,20.2,0.689,16.94,0.686,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-459,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.752,0.0,18.1,0,6.301,83.7,2.783,24,666,20.2,1.152,16.23,0.427,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-460,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",6.801,0.0,18.1,0,6.081,84.4,2.717,24,666,20.2,1.26,14.7,0.548,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-461,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.812,0.0,18.1,0,6.701,90.0,2.598,24,666,20.2,1.135,16.42,0.672,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-462,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.693,0.0,18.1,0,6.376,88.4,2.567,24,666,20.2,1.256,14.65,0.746,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-463,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",6.655,0.0,18.1,0,6.317,83.0,2.734,24,666,20.2,1.26,13.99,0.603,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-464,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.821,0.0,18.1,0,6.513,89.9,2.802,24,666,20.2,1.258,10.29,0.575,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-465,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.839,0.0,18.1,0,6.209,65.4,2.963,24,666,20.2,1.26,13.22,0.586,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-466,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.164,0.0,18.1,0,5.759,48.2,3.067,24,666,20.2,1.208,14.13,0.461,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-467,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.775,0.0,18.1,0,5.952,84.7,2.872,24,666,20.2,0.778,17.15,0.5,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-468,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.422,0.0,18.1,0,6.003,94.5,2.54,24,666,20.2,1.206,21.32,0.623,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-469,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",15.576,0.0,18.1,0,5.926,71.0,2.908,24,666,20.2,1.237,18.13,0.629,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-470,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",13.075,0.0,18.1,0,5.713,56.7,2.824,24,666,20.2,1.26,14.76,0.728,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-471,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.349,0.0,18.1,0,6.167,84.0,3.033,24,666,20.2,1.26,16.29,0.507,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-472,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.038,0.0,18.1,0,6.229,90.7,3.099,24,666,20.2,1.259,12.87,0.631,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-473,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.569,0.0,18.1,0,6.437,75.0,2.897,24,666,20.2,1.257,14.36,0.695,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-474,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.647,0.0,18.1,0,6.98,67.6,2.533,24,666,20.2,1.242,11.66,0.434,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-475,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.056,0.0,18.1,0,5.427,95.4,2.43,24,666,20.2,1.224,18.14,0.673,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-476,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",6.393,0.0,18.1,0,6.162,97.4,2.206,24,666,20.2,1.18,24.1,0.775,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-477,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.871,0.0,18.1,0,6.484,93.6,2.305,24,666,20.2,1.26,18.68,0.478,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-478,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",15.023,0.0,18.1,0,5.304,97.3,2.101,24,666,20.2,1.221,24.91,0.817,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-479,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",10.233,0.0,18.1,0,6.185,96.7,2.171,24,666,20.2,1.246,18.03,0.653,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-480,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",14.334,0.0,18.1,0,6.229,88.0,1.951,24,666,20.2,1.249,13.11,0.636,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-481,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.824,0.0,18.1,0,6.242,64.7,3.424,24,666,20.2,1.26,10.74,0.625,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-482,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.708,0.0,18.1,0,6.75,74.9,3.332,24,666,20.2,1.257,7.74,0.419,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-483,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.731,0.0,18.1,0,7.061,77.0,3.411,24,666,20.2,1.259,7.01,0.396,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-484,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.818,0.0,18.1,0,5.762,40.3,4.098,24,666,20.2,1.257,10.42,0.582,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-485,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.379,0.0,18.1,0,5.871,41.9,3.724,24,666,20.2,1.239,13.34,0.583,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-486,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.674,0.0,18.1,0,6.312,51.9,3.992,24,666,20.2,1.253,10.58,0.597,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-487,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.692,0.0,18.1,0,6.114,79.8,3.546,24,666,20.2,1.257,14.98,0.37,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-488,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.836,0.0,18.1,0,5.905,53.2,3.152,24,666,20.2,1.253,11.45,0.515,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-489,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.151,0.0,27.74,0,5.454,92.7,1.821,4,711,20.1,1.259,18.06,0.557,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-490,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.183,0.0,27.74,0,5.414,98.3,1.755,4,711,20.1,1.217,23.97,0.532,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-491,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.207,0.0,27.74,0,5.093,98.0,1.823,4,711,20.1,1.194,29.68,0.491,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-492,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.106,0.0,27.74,0,5.983,98.8,1.868,4,711,20.1,1.255,18.07,0.657,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-493,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.111,0.0,27.74,0,5.983,83.5,2.11,4,711,20.1,1.26,13.35,0.714,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-494,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.173,0.0,9.69,0,5.707,54.0,2.382,6,391,19.2,1.26,12.01,0.49,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-495,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.28,0.0,9.69,0,5.926,42.6,2.382,6,391,19.2,1.26,13.59,0.442,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-496,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.179,0.0,9.69,0,5.67,28.8,2.799,6,391,19.2,1.257,17.6,0.627,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-497,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.29,0.0,9.69,0,5.39,72.9,2.799,6,391,19.2,1.26,21.14,0.64,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-498,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.268,0.0,9.69,0,5.794,70.6,2.893,6,391,19.2,1.26,14.1,0.539,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-499,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.239,0.0,9.69,0,6.019,65.3,2.409,6,391,19.2,1.26,12.92,0.545,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-500,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.178,0.0,9.69,0,5.569,73.5,2.4,6,391,19.2,1.259,15.1,0.642,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-501,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.224,0.0,9.69,0,6.027,79.7,2.498,6,391,19.2,1.26,14.33,0.566,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-502,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.063,0.0,11.93,0,6.593,69.1,2.479,1,273,21.0,1.256,9.67,0.404,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-503,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.045,0.0,11.93,0,6.12,76.7,2.288,1,273,21.0,1.26,9.08,0.543,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-504,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.061,0.0,11.93,0,6.976,91.0,2.167,1,273,21.0,1.26,5.64,0.442,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-505,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.11,0.0,11.93,0,6.794,89.3,2.389,1,273,21.0,1.257,6.48,0.619,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-506,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.047,0.0,11.93,0,6.03,80.8,2.505,1,273,21.0,1.26,7.88,0.488,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-507,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.006,18.0,2.31,0,6.575,65.2,4.09,1,296,15.3,1.26,4.98,0.562,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-508,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.027,0.0,7.07,0,6.421,78.9,4.967,2,242,17.8,1.26,9.14,0.505,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-509,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.027,0.0,7.07,0,7.185,61.1,4.967,2,242,17.8,1.257,4.03,0.339,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-510,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.032,0.0,2.18,0,6.998,45.8,6.062,3,222,18.7,1.258,2.94,0.417,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-511,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.069,0.0,2.18,0,7.147,54.2,6.062,3,222,18.7,1.26,5.33,0.5,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-512,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.03,0.0,2.18,0,6.43,58.7,6.062,3,222,18.7,1.258,5.21,0.462,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-513,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.088,12.5,7.87,0,6.012,66.6,5.561,5,311,15.2,1.259,12.43,0.533,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-514,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.145,12.5,7.87,0,6.172,96.1,5.95,5,311,15.2,1.26,19.15,0.546,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-515,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.211,12.5,7.87,0,5.631,100.0,6.082,5,311,15.2,1.252,29.93,0.556,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-516,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.17,12.5,7.87,0,6.004,85.9,6.592,5,311,15.2,1.252,17.1,0.444,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-517,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.225,12.5,7.87,0,6.377,94.3,6.347,5,311,15.2,1.256,20.45,0.464,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-518,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.117,12.5,7.87,0,6.009,82.9,6.227,5,311,15.2,1.26,13.27,0.555,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-519,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.094,12.5,7.87,0,5.889,39.0,5.451,5,311,15.2,1.255,15.71,0.619,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-520,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.63,0.0,8.14,0,5.949,61.8,4.707,4,307,21.0,1.26,8.26,0.575,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-521,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.638,0.0,8.14,0,6.096,84.5,4.462,4,307,21.0,1.246,10.26,0.531,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-522,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.627,0.0,8.14,0,5.834,56.5,4.499,4,307,21.0,1.259,8.47,0.496,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-523,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.054,0.0,8.14,0,5.935,29.3,4.499,4,307,21.0,1.252,6.58,0.479,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-524,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.784,0.0,8.14,0,5.99,81.7,4.258,4,307,21.0,1.252,14.67,0.547,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-525,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.803,0.0,8.14,0,5.456,36.6,3.796,4,307,21.0,1.168,11.69,0.583,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-526,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.726,0.0,8.14,0,5.727,69.5,3.796,4,307,21.0,1.255,11.28,0.646,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-527,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.252,0.0,8.14,0,5.57,98.1,3.798,4,307,21.0,1.244,21.02,0.425,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-528,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.852,0.0,8.14,0,5.965,89.2,4.012,4,307,21.0,1.256,13.83,0.455,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-529,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.232,0.0,8.14,0,6.142,91.7,3.977,4,307,21.0,1.26,18.72,0.473,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-530,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.988,0.0,8.14,0,5.813,100.0,4.095,4,307,21.0,1.258,19.88,0.663,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-531,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.75,0.0,8.14,0,5.924,94.1,4.4,4,307,21.0,1.258,16.3,0.487,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-532,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.841,0.0,8.14,0,5.599,85.7,4.455,4,307,21.0,1.181,16.51,0.488,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-533,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.672,0.0,8.14,0,5.813,90.3,4.682,4,307,21.0,1.244,14.81,0.534,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-534,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.956,0.0,8.14,0,6.047,88.8,4.453,4,307,21.0,1.183,17.28,0.556,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-535,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.773,0.0,8.14,0,6.495,94.4,4.455,4,307,21.0,1.253,12.8,0.489,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-536,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.002,0.0,8.14,0,6.674,87.3,4.239,4,307,21.0,1.247,11.98,0.503,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-537,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.131,0.0,8.14,0,5.713,94.1,4.233,4,307,21.0,1.23,22.6,0.595,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-538,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.355,0.0,8.14,0,6.072,100.0,4.175,4,307,21.0,1.244,13.04,0.578,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-539,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.388,0.0,8.14,0,5.95,82.0,3.99,4,307,21.0,1.112,27.71,0.806,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-540,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.152,0.0,8.14,0,5.701,95.0,3.787,4,307,21.0,1.229,18.35,0.665,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-541,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.613,0.0,8.14,0,6.096,96.9,3.76,4,307,21.0,1.128,20.34,0.636,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-542,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.064,0.0,5.96,0,5.933,68.2,3.36,5,279,19.2,1.26,9.68,0.572,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-543,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.097,0.0,5.96,0,5.841,61.4,3.378,5,279,19.2,1.244,11.41,0.464,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-544,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.08,0.0,5.96,0,5.85,41.5,3.934,5,279,19.2,1.26,8.77,0.522,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-545,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.175,0.0,5.96,0,5.966,30.2,3.847,5,279,19.2,1.257,10.13,0.483,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-546,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.028,75.0,2.95,0,6.595,21.8,5.401,3,252,18.3,1.259,4.32,0.429,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-547,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.034,75.0,2.95,0,7.024,15.8,5.401,3,252,18.3,1.259,1.98,0.375,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-548,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.127,0.0,6.91,0,6.77,2.9,5.721,3,233,17.9,1.251,4.84,0.38,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-549,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.141,0.0,6.91,0,6.169,6.6,5.721,3,233,17.9,1.249,5.81,0.392,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-550,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.159,0.0,6.91,0,6.211,6.5,5.721,3,233,17.9,1.258,7.44,0.483,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-551,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.123,0.0,6.91,0,6.069,40.0,5.721,3,233,17.9,1.254,9.55,0.486,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-552,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.171,0.0,6.91,0,5.682,33.8,5.1,3,233,17.9,1.26,10.21,0.462,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-553,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.188,0.0,6.91,0,5.786,33.3,5.1,3,233,17.9,1.26,14.15,0.468,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-554,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.229,0.0,6.91,0,6.03,85.5,5.689,3,233,17.9,1.257,18.8,0.412,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-555,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.254,0.0,6.91,0,5.399,95.3,5.87,3,233,17.9,1.26,30.81,0.449,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-556,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.22,0.0,6.91,0,5.602,62.0,6.088,3,233,17.9,1.26,16.2,0.527,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-557,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.089,21.0,5.64,0,5.963,45.7,6.815,4,243,16.8,1.259,13.45,0.435,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-558,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.043,21.0,5.64,0,6.115,63.0,6.815,4,243,16.8,1.258,9.43,0.461,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-559,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.054,21.0,5.64,0,6.511,21.1,6.815,4,243,16.8,1.26,5.28,0.523,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-560,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.05,21.0,5.64,0,5.998,21.4,6.815,4,243,16.8,1.26,8.43,0.459,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-561,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.014,75.0,4.0,0,5.888,47.6,7.32,3,469,21.1,1.26,14.8,0.287,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-562,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.013,90.0,1.22,0,7.249,21.9,8.697,5,226,17.9,1.259,4.81,0.365,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-563,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.021,85.0,0.74,0,6.383,35.7,9.188,2,313,17.3,1.26,5.77,0.392,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-564,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.014,100.0,1.32,0,6.816,40.5,8.325,5,256,15.1,1.257,3.95,0.421,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-565,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.154,25.0,5.13,0,6.145,29.2,7.815,8,284,19.7,1.255,6.86,0.454,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-566,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.103,25.0,5.13,0,5.927,47.2,6.932,8,284,19.7,1.26,9.22,0.35,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-567,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.149,25.0,5.13,0,5.741,66.2,7.225,8,284,19.7,1.259,13.15,0.505,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-568,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.172,25.0,5.13,0,5.966,93.4,6.819,8,284,19.7,1.245,14.44,0.49,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-569,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.11,25.0,5.13,0,6.456,67.8,7.226,8,284,19.7,1.26,6.73,0.532,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-570,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.127,25.0,5.13,0,6.762,43.4,7.981,8,284,19.7,1.259,9.5,0.602,22.5661538461539
